# Directed graph: kronecker_graph_new.txt 
# Kronecker Graph: seed matrix [0.904831, 0.569793; 0.591923, 0.123617]
# Nodes: 4096 Edges: 12182
# FromNodeId	ToNodeId
306	3200
308	524
308	772
308	1561
308	2211
308	3617
308	3712
309	2584
309	2689
309	3584
310	393
310	538
310	1024
310	1544
310	4049
311	1544
312	0
312	514
312	1156
312	2562
312	2690
312	3073
312	3682
313	1122
314	1248
314	2146
314	2421
316	9
316	515
316	2240
316	2432
316	2698
316	3235
317	288
317	1025
317	1158
318	3105
320	2
320	8
320	44
320	80
320	139
320	163
320	168
320	269
320	449
320	482
320	555
320	572
320	656
320	1092
320	1182
320	1190
320	1560
320	1584
320	2048
320	2053
320	2093
320	2096
320	2097
320	2103
320	2104
320	2196
320	2308
320	2600
320	2696
320	2758
320	3073
320	3108
320	3120
321	62
321	136
321	164
321	422
321	630
321	640
321	1188
321	1280
321	1668
321	3633
321	3680
322	156
322	642
322	1554
322	1692
322	2287
322	3261
322	3672
323	88
323	149
323	1176
323	1572
323	2624
323	2702
323	3232
324	34
324	171
324	552
324	676
324	816
324	1075
324	1200
324	1597
324	2050
324	2177
324	2309
324	2576
324	2707
324	2784
324	3107
324	3212
324	3346
324	3640
325	224
325	552
325	664
326	0
326	129
326	555
326	1037
326	2176
327	0
327	140
327	552
327	1552
327	2578
328	66
328	178
328	673
328	937
328	946
328	1079
328	1170
328	1689
328	2436
329	674
329	1026
329	1102
329	1872
329	2195
330	25
330	1152
330	1207
330	1571
330	2064
330	2647
330	3112
330	3152
331	16
332	1024
332	1243
332	1568
332	1685
332	2089
332	2116
332	3074
332	3088
332	3234
333	326
333	1072
333	1232
334	645
334	1292
334	2585
335	547
335	2585
335	3584
336	32
336	67
336	526
336	552
336	770
336	1025
336	1296
336	1554
336	1569
336	1601
336	2102
336	3712
337	49
337	162
337	465
337	588
337	1776
337	1956
337	2565
338	48
338	648
338	1056
338	2565
338	3594
338	3672
338	3744
339	8
339	10
339	315
339	848
339	3276
340	13
340	155
340	566
340	1104
340	2827
340	3369
340	3848
341	1069
341	1410
341	1538
341	2688
341	2726
342	520
342	1152
342	1296
342	3776
343	4000
344	32
344	42
344	98
344	682
344	1554
344	1587
344	1670
344	1795
344	2675
344	3085
344	3585
345	399
345	1649
346	1026
346	1639
346	2050
346	3106
346	3128
346	3200
347	1664
347	1760
347	3212
348	257
348	720
349	1346
349	3904
350	2064
350	2215
352	5
352	14
352	15
352	517
352	542
352	567
352	699
352	1922
352	2574
352	2696
353	558
353	1046
353	2077
353	2461
353	2582
353	3588
354	1184
354	2188
354	2600
354	2601
354	3724
355	792
355	1156
355	2065
355	2244
355	2696
356	2257
356	2965
356	3089
357	224
357	3614
358	560
358	1309
358	2569
358	3456
360	596
360	1224
360	1280
360	2593
361	516
361	640
361	712
361	2176
362	0
362	6
362	2564
362	3456
363	144
363	3648
364	66
364	1025
364	1056
364	1119
365	20
366	1560
366	2066
367	144
368	129
368	136
368	1098
368	1292
368	2758
369	2112
369	2625
369	2825
370	640
370	1666
370	2052
370	2255
370	2636
371	1536
371	2240
372	2
372	264
372	1032
372	3225
373	910
374	1642
374	3721
376	1154
376	2272
376	2560
377	658
377	1319
377	1345
377	3092
378	2562
379	213
380	32
380	129
380	640
381	2186
381	3202
382	777
382	2048
383	4
384	13
384	19
384	47
384	65
384	70
384	121
384	203
384	512
384	1039
384	1063
384	1136
384	1553
384	1591
384	1744
384	1876
384	2064
384	2087
384	2167
384	2180
384	2240
384	2355
384	2580
384	2610
384	2816
385	118
385	128
385	552
385	775
385	1024
385	1076
385	1538
385	1614
385	2338
385	2584
386	8
386	32
386	40
386	64
386	69
386	125
386	143
386	256
386	456
386	515
386	516
386	577
386	588
386	1025
386	1100
386	1106
386	1185
386	1556
386	1580
386	2073
386	2117
386	2497
386	2593
386	2636
386	2864
386	3089
386	3851
387	72
387	572
387	1024
387	1096
387	1192
387	3616
388	2
388	33
388	106
388	128
388	137
388	182
388	512
388	597
388	1329
388	1563
388	2048
388	2061
388	2088
388	2562
388	3136
388	3674
388	3728
388	3732
389	162
389	538
389	2056
389	2334
389	3284
390	33
390	513
390	530
390	1321
390	2376
391	72
391	1604
391	2596
392	80
392	102
392	115
392	1092
392	1200
392	1640
392	2054
392	2067
392	2088
392	2442
392	2560
392	3620
393	518
393	1105
393	1558
394	0
394	96
394	2416
394	2560
394	2561
394	2631
395	356
395	528
395	580
396	3
396	82
396	256
396	587
396	593
396	1090
396	2776
396	3300
397	226
397	268
397	1461
397	3058
397	3078
397	3088
398	3088
398	3090
398	3137
400	0
400	4
400	70
400	100
400	107
400	332
400	587
400	684
400	737
400	809
400	1539
400	3090
400	3676
400	3880
401	24
401	262
401	554
401	2082
402	161
402	1029
402	1092
402	1157
402	1537
402	2304
402	2561
402	2592
402	2639
403	784
404	24
404	34
404	75
404	113
404	193
404	515
404	1547
404	2057
404	2059
404	2112
404	2922
405	160
405	2147
405	2392
406	2137
407	2264
407	3112
408	4
408	6
408	1024
408	1331
408	2086
408	2756
408	3138
408	3340
409	10
409	130
409	2082
410	2053
411	1
411	112
411	4006
413	192
414	33
414	3812
416	1040
416	1280
416	1347
416	1564
416	1664
416	2055
416	2144
416	2624
416	3600
416	3674
416	4073
417	27
417	86
417	141
417	1037
417	1042
417	1798
417	3136
417	3603
417	3656
418	0
418	4
418	89
418	720
418	776
418	1152
418	1216
418	2114
418	2120
418	2561
418	3077
418	3140
420	1032
420	1107
420	1536
421	112
421	515
421	2070
422	73
422	80
422	265
422	1297
422	1834
422	2056
422	2135
423	12
423	1804
425	722
425	2822
426	2104
426	2580
428	24
428	1296
429	3
429	208
429	274
429	592
429	2817
430	2841
431	544
432	111
432	192
432	387
432	577
432	594
432	649
432	768
432	1024
432	1367
432	2115
432	2120
432	2588
432	3338
433	584
434	256
434	1253
434	2132
435	544
435	3112
436	2374
436	3456
437	2658
439	2440
440	1153
440	1286
440	1541
440	2882
441	4
441	578
441	597
441	3456
441	3655
442	1026
442	1031
442	3074
443	1856
445	372
448	92
448	564
448	1056
448	1570
448	1581
448	2058
448	2082
448	2094
448	2387
448	2560
448	2610
448	3089
449	30
449	62
449	70
449	523
449	574
449	1200
449	1296
449	2056
450	4
450	274
450	1157
450	2048
450	2092
450	2642
450	3126
451	52
451	1542
452	1
452	493
452	592
452	1370
452	1541
452	2077
453	518
453	816
453	1096
453	1898
454	512
454	1064
454	2566
455	8
455	136
456	4
456	20
456	227
456	849
456	1169
456	1573
456	2072
456	2158
456	3486
457	131
457	3104
458	1024
458	3072
459	404
459	2145
460	160
460	342
461	512
461	1290
462	66
463	1568
464	1
464	259
464	548
464	1568
464	2563
464	3683
464	3728
465	4
465	34
465	656
465	1572
465	1624
466	256
466	803
466	1549
466	3105
466	3747
467	1324
467	1536
467	3076
468	257
468	1045
470	192
470	3112
471	2008
472	1025
472	1026
472	3586
473	516
473	2048
473	2692
474	68
475	2048
476	1061
476	1542
477	1
478	1027
479	576
480	4
480	76
480	83
480	192
480	514
480	2064
480	3088
483	266
485	1
485	2066
485	3072
486	1064
486	1584
487	2592
488	2162
489	2688
489	3392
495	58
495	1032
496	1571
498	262
500	3076
501	1042
501	2570
502	1
502	594
504	104
504	3624
505	2
511	1984
512	43
512	44
512	89
512	131
512	136
512	162
512	257
512	274
512	350
512	353
512	384
512	443
512	472
512	514
512	531
512	1029
512	1032
512	1056
512	1096
512	1117
512	1119
512	1153
512	1165
512	1171
512	1217
512	1281
512	1283
512	1310
512	1335
512	1410
512	1420
512	1457
512	1488
512	1610
512	1738
512	1903
512	2074
512	2089
512	2118
512	2236
512	2250
512	2372
512	2378
512	2388
512	2408
512	2688
512	2705
512	2872
512	3108
512	3113
512	3163
512	3186
512	3294
512	3417
512	3429
513	12
513	74
513	171
513	218
513	307
513	784
513	1148
513	1247
513	1282
513	1456
513	1810
513	1952
513	2054
513	2366
513	2502
513	3072
513	3080
513	3404
513	3476
514	25
514	60
514	87
514	157
514	176
514	288
514	612
514	1028
514	1092
514	1161
514	1176
514	1374
514	1413
514	2062
514	2330
514	2996
514	3312
514	3360
514	3373
514	3468
514	3690
515	146
515	380
515	582
515	1028
515	1040
515	1080
515	1160
515	1457
515	1540
515	1556
515	1666
515	1924
515	2080
515	2100
515	2128
515	2208
515	2248
515	2309
515	2340
515	2608
515	2660
515	2900
515	3075
515	3137
515	3260
515	3360
515	3728
516	66
516	515
516	810
516	862
516	928
516	1090
516	1095
516	1234
516	1249
516	2049
516	2087
516	2232
516	2321
516	3112
516	3272
517	6
517	64
517	66
517	440
517	744
517	1064
517	1090
517	1184
517	1373
517	2128
517	2224
517	2387
517	3075
517	3266
517	3352
518	76
518	132
518	135
518	233
518	579
518	2072
518	2184
518	2237
518	2345
518	2656
519	92
519	282
519	1419
519	2192
519	3800
520	3
520	4
520	54
520	69
520	98
520	144
520	170
520	224
520	240
520	321
520	323
520	630
520	845
520	1176
520	1184
520	1204
520	1205
520	1249
520	1364
520	1846
520	2085
520	2145
520	2416
520	2633
520	3139
520	3157
520	3489
521	6
521	20
521	34
521	66
521	82
521	198
521	491
521	613
521	640
521	1032
521	1104
521	1200
521	1408
521	2082
521	2132
521	2512
522	32
522	34
522	68
522	146
522	704
522	1057
522	1088
522	1347
522	1816
522	2053
522	2260
522	2417
522	3460
522	3568
522	3729
522	3909
523	308
523	1040
523	2769
524	64
524	256
524	295
524	336
524	352
524	485
524	723
524	1046
524	1312
525	0
525	66
525	144
525	1032
525	1060
525	2708
525	3089
525	3136
525	3472
525	3858
526	20
526	48
526	67
526	417
526	1600
527	1088
528	0
528	144
528	192
528	296
528	321
528	325
528	352
528	398
528	1056
528	1087
528	1093
528	1294
528	1327
528	1736
528	2406
528	2507
528	2570
528	2788
528	3085
528	3171
528	3457
528	3519
528	3530
529	132
529	452
529	560
529	1186
529	1193
529	1194
529	2184
529	2346
529	2410
530	387
530	946
530	1152
530	1161
530	1382
530	1408
530	1640
530	3093
530	3232
530	3521
531	2
531	184
531	1670
531	2156
531	2353
531	2368
531	2544
531	2732
531	3745
532	9
532	169
532	256
532	1129
532	1160
532	1192
532	1256
532	2466
532	2795
532	3107
532	3723
533	2
533	257
533	524
533	1792
533	2320
533	2574
533	3210
533	3315
534	104
534	280
534	1248
534	3401
535	140
535	488
535	1441
535	2049
535	2112
535	2784
535	3016
536	5
536	96
536	110
536	225
536	1154
536	1159
536	1286
536	1857
536	2058
536	2498
536	2980
536	3138
536	3466
537	50
537	320
537	596
537	1078
537	3072
538	5
538	3360
539	1417
539	1856
539	2004
540	1158
540	1216
540	1440
540	1537
540	2240
541	434
542	1809
542	3424
543	17
543	2048
544	0
544	76
544	133
544	135
544	146
544	644
544	708
544	841
544	970
544	2060
544	2177
544	2182
544	2338
544	2562
544	2819
544	2971
544	3077
544	3108
544	3200
544	3412
544	3428
545	9
545	14
545	16
545	62
545	292
545	294
545	328
545	456
545	640
545	1253
545	1390
545	1517
545	2071
545	2314
545	3090
545	3270
546	11
546	212
546	277
546	1105
546	1689
546	2313
546	2325
546	2448
546	3482
547	92
547	520
547	1576
547	1732
547	2096
547	3470
548	221
548	259
548	512
548	600
548	792
548	1096
548	1210
548	2060
548	2117
548	2187
548	2313
548	2372
549	15
549	82
549	281
549	1472
549	1568
549	2051
549	2376
550	91
550	449
550	464
550	704
550	1216
550	2187
550	3544
551	0
551	1024
551	1412
551	2178
552	6
552	83
552	104
552	128
552	418
552	1098
552	1220
552	3270
552	3462
553	384
553	528
553	1089
553	2183
554	2085
556	4
556	117
556	593
556	2049
556	2242
556	2518
557	128
557	323
557	403
557	2506
558	1361
558	2049
560	72
560	269
560	1057
560	1091
560	1226
560	1263
560	1924
560	2306
560	2468
560	3268
561	65
561	450
561	2184
561	3267
561	3420
562	8
562	1040
562	3137
562	3460
563	521
563	1224
563	1866
563	2048
563	2134
563	3150
564	783
564	1224
564	1760
564	3226
565	84
565	256
565	417
565	2180
565	2633
565	3712
567	72
567	3464
568	33
568	896
568	2370
568	3584
569	146
569	333
569	2888
569	3462
570	352
570	521
570	3969
572	2833
572	3527
573	1161
574	176
575	1
576	0
576	4
576	5
576	18
576	19
576	24
576	50
576	129
576	176
576	259
576	260
576	290
576	430
576	490
576	531
576	694
576	808
576	932
576	1044
576	1067
576	1155
576	1166
576	1194
576	1294
576	2083
576	2088
576	2186
576	2249
576	2360
576	2402
576	2690
576	2818
576	3088
576	3142
576	3179
576	3203
576	3221
576	3224
576	3395
576	3730
577	50
577	144
577	264
577	414
577	2087
577	2344
577	2944
577	3282
577	4002
578	429
578	896
578	1032
578	1049
578	1077
578	1209
578	2053
578	2069
578	2389
578	2452
578	2529
578	2798
578	3201
578	3241
578	3614
578	3648
579	60
579	200
579	217
579	688
579	912
579	1056
579	1416
579	2056
579	2229
579	2364
579	3212
579	3472
580	259
580	1091
580	1176
580	2513
580	3315
581	160
581	1329
581	2448
581	2450
581	3296
583	226
583	1306
583	3228
584	67
584	163
584	787
584	1107
584	1223
584	1286
584	2148
584	2210
584	3372
584	3493
585	37
585	352
585	1312
585	2309
585	3074
586	97
586	295
586	2181
586	2488
586	3224
586	3424
587	4
587	793
587	2816
588	289
588	386
588	1024
588	1536
588	2338
589	2072
590	85
590	675
590	1049
592	35
592	74
592	230
592	269
592	298
592	332
592	1026
592	1281
592	1546
592	1676
592	2051
592	2135
593	71
593	332
593	780
593	1386
593	3617
594	4
594	132
594	1092
594	1102
594	1456
594	1928
594	2122
595	12
596	392
596	1664
597	162
597	2048
597	3392
598	136
598	2172
599	3212
600	53
600	130
600	266
600	386
600	642
600	874
600	1192
600	1284
600	2116
600	2183
600	2184
600	2466
600	2560
600	3221
600	3334
600	3366
601	44
601	166
602	419
602	2317
602	3104
604	184
606	1380
606	3249
608	305
608	1174
608	1409
608	1870
608	2325
609	0
609	640
610	0
610	156
610	1168
610	2352
610	3097
610	3136
610	3480
611	806
611	1031
612	20
612	42
612	452
612	1419
612	2192
612	2304
612	3208
612	3835
613	2460
614	64
614	788
614	1024
614	2448
614	3216
616	389
616	1024
616	1170
616	2064
616	2325
616	3079
616	3332
616	3344
617	257
618	1089
618	1285
618	1408
618	2688
619	180
620	0
620	149
622	1681
622	2178
624	6
624	277
624	1225
624	3075
625	1168
625	3085
626	8
626	1356
627	4
627	1152
627	1232
627	2248
628	66
628	2180
628	3080
629	1160
629	2562
630	421
630	793
631	256
632	228
633	2560
633	3072
634	320
634	1092
634	3265
636	278
637	48
637	290
638	3329
640	0
640	72
640	92
640	260
640	346
640	528
640	1093
640	1128
640	1251
640	1286
640	1289
640	1332
640	1540
640	1802
640	2048
640	2081
640	2102
640	2117
640	2321
640	2666
640	3392
641	50
641	84
641	308
641	329
641	370
641	1032
641	1033
641	2134
641	3592
642	37
642	115
642	525
642	548
642	644
642	1036
642	1112
642	1152
642	1300
642	2058
642	2136
642	2324
642	2328
642	3265
642	3369
643	204
643	1042
643	2156
644	61
644	351
644	1104
644	2113
644	3160
645	635
645	2732
646	17
646	64
646	260
646	264
646	288
646	1321
646	1545
646	2101
646	2400
646	3074
647	1024
647	1104
647	1322
648	0
648	58
648	106
648	115
648	296
648	359
648	1047
648	1064
648	1095
648	1330
648	2085
648	2124
648	2132
648	2674
648	3232
649	2
649	274
649	302
649	496
649	1044
649	2906
649	3482
650	1601
650	1962
650	2157
650	2392
651	308
652	18
652	100
652	275
652	1025
652	1328
652	2122
652	2336
652	2880
652	3239
652	3329
652	3493
653	1364
653	2596
654	8
654	1110
655	656
655	1344
656	1287
656	1344
656	1576
656	2086
656	2325
656	2348
656	3846
657	0
657	4
657	230
657	1348
657	2049
657	3136
657	3328
658	0
658	12
658	40
658	74
658	2255
659	384
659	1092
659	2400
659	3116
660	40
660	258
660	264
660	1060
660	2117
660	2369
660	2825
660	3394
660	3501
661	58
661	115
661	1344
662	1
662	1328
662	1408
663	1664
664	258
664	1124
664	2082
664	3171
665	4
665	260
665	2308
665	2758
666	1024
666	1056
666	3396
666	3936
667	256
667	3072
668	513
668	2080
668	2528
668	3112
669	51
669	1041
669	2124
669	2628
670	6
670	2089
672	8
672	98
672	1048
672	1156
672	1284
672	1480
672	2052
672	2056
672	2192
672	2204
672	3081
673	1032
673	1366
673	2392
673	3076
673	3338
674	1112
674	1177
674	1288
674	1292
675	12
676	0
676	10
676	11
676	16
676	2055
676	2122
677	554
677	1072
677	2112
678	521
678	2081
678	2696
679	264
680	389
680	1032
680	3348
681	24
681	2579
681	2640
682	2064
682	2381
682	3733
683	327
684	1024
684	1281
685	16
685	274
685	1024
686	1280
688	1056
688	2051
688	2317
689	300
689	2057
690	313
690	320
690	321
690	345
690	2080
690	3081
691	12
692	3592
693	1032
693	3082
694	272
695	1680
695	3136
696	322
696	809
696	2433
697	1132
697	1348
697	3074
701	3072
702	976
704	16
704	17
704	530
704	1184
704	1298
704	3121
704	3856
705	7
705	256
705	404
705	1068
705	1430
705	1906
705	2478
706	25
706	1048
706	1313
706	2144
706	2219
706	3120
706	3417
707	36
707	128
707	1393
707	2348
707	2372
708	20
708	104
708	137
708	256
708	1296
708	2260
708	4000
709	2080
710	1338
710	3337
712	322
712	442
712	3248
713	1316
713	1394
713	2053
713	3074
713	3350
714	3
714	12
714	2076
714	3200
714	3379
716	1024
716	1233
716	1416
716	2354
716	3634
717	2124
719	1104
720	9
720	1857
720	2983
722	1032
723	2130
724	1
724	331
724	1570
724	2438
724	3082
725	40
725	1570
725	2089
727	3080
728	3
728	260
728	1543
728	2049
728	2310
728	2363
729	162
729	1296
730	1341
730	1409
730	3277
731	46
731	128
735	2064
736	264
736	2057
737	1341
737	3331
737	3660
738	412
739	830
739	2436
739	2441
740	769
740	1281
740	2115
740	3348
741	3158
741	3186
746	260
746	3073
747	529
747	1088
748	528
748	2048
749	1282
752	2057
752	3072
753	1291
754	1027
760	1289
760	3122
761	2116
764	3618
768	8
768	36
768	55
768	96
768	116
768	149
768	192
768	202
768	235
768	361
768	514
768	834
768	1038
768	1069
768	1622
768	1696
768	2082
768	2162
768	2164
768	2170
768	2250
768	2590
768	2594
768	3168
768	3264
768	3824
769	6
769	56
769	214
769	530
769	1056
769	1252
769	1474
769	1938
769	2056
769	2066
769	2072
769	2150
769	3108
769	3206
769	3297
769	3648
770	96
770	100
770	144
770	256
770	392
770	1036
770	1208
770	2056
770	2304
771	38
771	308
771	576
771	2284
771	2673
771	3376
772	16
772	32
772	162
772	582
772	1170
772	1600
772	2096
772	2176
772	2643
772	3115
772	3157
773	8
773	137
773	242
773	1074
773	1568
773	2754
774	917
774	1559
774	1802
774	2050
774	3200
774	3203
775	328
775	522
775	2186
776	7
776	160
776	640
776	1138
776	1610
776	2100
776	2464
776	2598
776	3585
777	160
777	1128
777	1296
777	3092
778	129
778	1058
778	1617
778	2080
778	2160
778	2176
778	2438
778	3089
778	3268
778	3552
778	3890
779	16
779	1392
780	198
780	1056
780	1077
780	1174
780	1346
780	2116
780	2162
781	177
782	704
782	1136
782	2081
783	1537
783	3200
784	9
784	38
784	77
784	200
784	302
784	405
784	1083
784	1251
784	1766
784	2176
784	2593
784	3051
784	3271
785	160
785	3592
786	13
786	30
786	197
786	1060
786	1064
786	1569
786	2170
786	2240
786	3164
787	140
787	333
787	1032
787	2065
788	9
788	10
788	232
788	807
788	1034
788	1647
789	66
789	3520
790	40
790	337
790	1233
790	2049
790	2376
791	1024
792	34
792	65
792	628
792	1184
792	2178
792	3082
793	1056
793	1136
793	2112
793	2162
794	201
794	1461
794	2177
795	1124
795	2096
795	2179
796	226
796	1161
796	2080
796	2563
797	352
798	1056
799	208
799	2212
800	1
800	83
800	148
800	384
800	1089
800	1539
800	2525
800	3072
800	3089
800	3733
801	74
801	1106
801	1109
801	1238
801	3010
801	3200
802	23
802	209
802	272
802	404
802	713
802	1024
802	2185
802	2188
802	2205
802	2394
803	128
803	640
803	1350
804	44
804	48
804	443
804	1024
804	1050
804	1109
804	3395
804	3802
805	1030
805	2059
806	64
806	654
806	2261
807	2161
808	64
808	1216
808	1620
808	2112
809	10
809	1088
809	2128
810	4
810	268
810	2244
811	73
811	164
811	2690
811	3076
812	536
814	409
814	1025
814	1095
815	456
816	1126
816	2048
816	2472
817	804
817	1222
817	3343
818	2064
818	2133
819	1568
820	2658
821	538
822	1480
822	3201
823	3104
825	0
825	516
825	1793
825	3140
826	1038
828	579
828	1121
828	1280
829	2193
830	520
830	2897
832	16
832	393
832	1105
832	1426
832	2073
832	2093
832	2185
832	2208
832	3221
832	3269
832	3392
833	18
833	186
833	1056
833	1457
833	2648
834	29
834	105
834	144
834	156
834	544
834	2208
835	1080
835	3112
836	1555
836	1560
836	2400
836	3089
836	3105
836	3595
837	82
837	1677
837	2138
838	40
838	1168
840	164
840	1040
840	1216
840	2051
840	2100
840	2406
840	3213
840	3232
840	3481
841	406
841	2436
842	132
842	432
842	1078
843	368
843	657
844	48
844	66
844	1186
844	2096
845	1158
846	260
846	1729
847	258
848	2089
848	2737
849	2
849	299
849	1217
849	3232
850	2256
850	3209
850	3371
851	393
852	1
852	3106
852	3232
853	16
856	146
857	3184
858	130
860	1171
860	1449
861	1026
862	152
864	2084
865	14
865	2048
865	2620
866	160
866	196
866	2064
867	2
867	105
867	1158
868	132
868	142
869	3160
871	8
871	2049
872	6
872	450
872	1088
872	1156
872	2160
872	3200
873	28
873	150
873	3094
874	49
874	129
874	272
874	2100
874	2584
876	1
876	16
878	384
880	25
880	2458
881	2054
881	3090
883	3107
887	3276
890	1024
891	548
891	2572
896	12
896	56
896	68
896	98
896	258
896	598
896	1043
896	1059
896	1136
896	3333
896	4041
897	198
897	1066
897	1068
897	2194
897	2355
897	2548
897	3104
897	3136
898	13
898	20
898	368
898	1129
898	2408
899	1155
899	2060
899	3073
899	3076
899	3080
899	3093
900	73
900	778
900	1059
900	1091
900	2082
900	3168
900	3612
901	2514
902	36
902	65
902	1136
902	2081
903	16
904	100
904	1602
904	1764
904	2112
904	2150
904	3136
905	88
905	258
905	3124
905	3138
905	3234
905	3426
906	2608
906	3145
908	308
909	34
910	0
912	258
912	516
912	618
912	1035
912	1346
912	3106
913	3148
914	69
914	546
914	2152
915	3400
916	0
917	2080
921	3077
921	3275
922	2056
923	1025
924	83
924	1696
928	1036
928	1043
928	1557
928	2093
928	2295
929	2417
929	3357
930	206
930	3329
931	600
931	1072
931	2080
932	1041
932	2266
933	1144
933	2192
934	2075
935	3204
936	2072
937	128
937	1032
937	1218
938	1060
938	2070
938	3073
938	3093
940	3
940	18
941	0
941	1029
941	1541
941	2240
943	0
943	1024
944	83
944	579
944	1160
944	2861
945	71
946	80
946	1601
948	1096
948	1129
949	1025
950	3463
952	0
952	1062
954	3139
956	1796
960	42
960	155
960	220
960	1316
960	1585
960	2056
961	1544
961	2582
961	3102
962	757
962	3248
962	3636
963	56
963	304
963	2892
964	2162
964	3120
964	3121
966	257
966	1325
967	8
967	3137
968	1030
968	2048
968	2090
968	2631
969	1680
969	2230
970	339
970	1044
972	715
974	0
974	2
974	3072
975	1572
976	33
976	1580
976	2052
976	2082
978	1032
979	40
979	2061
981	3108
984	513
984	3334
986	1073
987	292
987	1655
990	3203
991	352
992	1032
992	1217
993	34
993	48
993	1028
993	2176
996	56
996	2602
1000	630
1003	1137
1003	3920
1004	1432
1007	18
1010	3144
1012	1
1012	2242
1013	1040
1016	14
1024	10
1024	38
1024	59
1024	64
1024	113
1024	260
1024	312
1024	351
1024	377
1024	406
1024	424
1024	450
1024	506
1024	517
1024	535
1024	640
1024	718
1024	744
1024	789
1024	794
1024	844
1024	858
1024	865
1024	1200
1024	1428
1024	1544
1024	1764
1024	1842
1024	2061
1024	2094
1024	2260
1024	2354
1024	2390
1024	2456
1024	2577
1024	2593
1024	2624
1024	2626
1024	2648
1024	2691
1024	2821
1024	3728
1025	178
1025	278
1025	297
1025	384
1025	464
1025	772
1025	842
1025	960
1025	1424
1025	2081
1025	2093
1025	2356
1025	2447
1025	2660
1025	3009
1025	3427
1026	110
1026	180
1026	280
1026	318
1026	550
1026	690
1026	1664
1026	2308
1026	2337
1026	2340
1026	2568
1026	2633
1026	2748
1026	2836
1026	2956
1026	3112
1027	208
1027	232
1027	288
1027	312
1027	453
1027	473
1027	528
1027	604
1027	720
1027	2060
1027	2640
1027	2698
1027	2944
1028	96
1028	194
1028	290
1028	297
1028	387
1028	706
1028	727
1028	772
1028	1232
1028	2051
1028	2056
1028	2099
1028	2181
1028	2217
1028	2304
1028	2308
1028	2465
1028	2640
1028	2705
1028	2787
1028	2944
1028	2955
1028	3107
1028	3872
1029	546
1029	733
1029	896
1029	2138
1029	2184
1029	2634
1029	3128
1030	97
1030	208
1030	328
1030	465
1030	585
1030	656
1030	2069
1030	2209
1030	2393
1030	2576
1030	2658
1030	2916
1030	3296
1031	2353
1032	10
1032	40
1032	77
1032	164
1032	258
1032	332
1032	337
1032	338
1032	401
1032	484
1032	518
1032	525
1032	544
1032	554
1032	608
1032	622
1032	644
1032	647
1032	659
1032	712
1032	728
1032	786
1032	1120
1032	1280
1032	1301
1032	1380
1032	2093
1032	2188
1032	2309
1032	2390
1032	2679
1032	2705
1032	3396
1032	3485
1032	3648
1032	3664
1033	182
1033	397
1033	1204
1033	1764
1033	2325
1033	2562
1033	2772
1033	2948
1034	2
1034	288
1034	530
1034	656
1034	1972
1034	2056
1034	2242
1034	2276
1034	2752
1034	2785
1034	3960
1035	32
1035	149
1035	2224
1035	2676
1035	2680
1036	35
1036	177
1036	387
1036	672
1036	736
1036	858
1036	1185
1036	1475
1036	1536
1036	2050
1036	2065
1036	2659
1036	2880
1036	2897
1036	2919
1037	516
1037	571
1037	640
1037	1378
1037	2138
1037	2256
1037	2436
1037	3074
1038	1
1038	36
1038	1602
1038	1972
1038	3021
1039	51
1039	136
1039	176
1039	2720
1040	0
1040	48
1040	57
1040	74
1040	101
1040	131
1040	133
1040	172
1040	180
1040	320
1040	582
1040	616
1040	644
1040	776
1040	1029
1040	1044
1040	1056
1040	1540
1040	2056
1040	2192
1040	2625
1040	2816
1040	2853
1040	2889
1040	3138
1040	3568
1040	3664
1040	3720
1040	3989
1041	12
1041	33
1041	70
1041	128
1041	130
1041	232
1041	384
1041	392
1041	502
1041	514
1041	709
1041	844
1041	846
1041	971
1041	1386
1041	1925
1041	2146
1041	2304
1042	172
1042	329
1042	448
1042	516
1042	2056
1042	2112
1042	2208
1042	2370
1043	11
1043	64
1043	131
1043	450
1043	577
1043	772
1043	1101
1043	1288
1043	2304
1043	3016
1043	3139
1043	3202
1044	13
1044	264
1044	334
1044	456
1044	617
1044	718
1044	769
1044	2048
1044	2176
1044	3133
1044	3750
1045	34
1045	136
1045	353
1045	386
1045	770
1045	2179
1045	2226
1046	544
1046	600
1046	2049
1046	2754
1047	352
1047	1058
1048	128
1048	165
1048	260
1048	416
1048	459
1048	463
1048	490
1048	2048
1048	2084
1048	2179
1048	2187
1048	2930
1049	20
1049	64
1049	136
1049	160
1049	420
1050	2661
1050	2728
1050	2752
1050	3097
1051	136
1051	320
1051	371
1051	514
1051	812
1051	2112
1052	66
1052	1059
1052	1282
1052	1455
1053	512
1054	104
1054	704
1054	2052
1054	2560
1055	288
1055	705
1056	89
1056	225
1056	272
1056	325
1056	343
1056	453
1056	564
1056	598
1056	640
1056	656
1056	675
1056	727
1056	788
1056	841
1056	1230
1056	1943
1056	2048
1056	2049
1056	2228
1056	2308
1056	2315
1056	2577
1056	2592
1056	3080
1056	3969
1057	10
1057	18
1057	88
1057	169
1057	258
1057	260
1057	532
1057	832
1057	2714
1057	2920
1057	3051
1058	4
1058	81
1058	143
1058	716
1058	843
1058	952
1058	989
1058	1498
1058	2056
1058	2080
1058	2244
1058	2256
1058	2390
1058	2626
1058	2716
1058	2833
1058	3592
1059	214
1059	578
1059	1026
